stream;ndim;nsamples;detector;lr_strategy;seq_len;hidden_size;mse;mae_warmup;mae
generate_trend_drift;5;50000;PageHinkley;increase_lr_only;64;[64, 64];1.3262145448323068;0.9173136420892052;0.9174478288534915
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;16;[16];1.2471217033764261;0.8910424627515582;0.8909044498097743
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;16;[32, 32];1.2804736907275254;0.9030305691423325;0.9029987010108808
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;16;[64, 64];1.2661114711375163;0.897766666190804;0.8976830015088361
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;32;[16];1.2331476333036353;0.8855524698588633;0.8854989080134871
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;32;[32, 32];1.2394996601705939;0.8880929607294618;0.8881228802397041
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;32;[64, 64];1.2598375236319785;0.8946259320545744;0.8945818173815683
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;64;[16];1.3033730926710019;0.909630197906806;0.909889293687901
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;64;[32, 32];1.2407586792597805;0.8876886843408451;0.8879665609184164
generate_trend_drift;5;50000;PageHinkley;increase_and_decay_lr;64;[64, 64];1.2248052386753128;0.8819858130979642;0.882153976649268
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;16;[16];5.87404112877757;1.9262118795976544;1.9310033558002913
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;16;[32, 32];6.276174191711479;1.9996774248880496;2.001273694332783
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;16;[64, 64];6.548625420147415;2.0419555318748706;2.0405680471926844
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;32;[16];5.601163042491242;1.8839149031379383;1.8871833624083918
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;32;[32, 32];5.833494354962667;1.9257476596669854;1.9270775506264703
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;32;[64, 64];6.090324780772466;1.9655753903759354;1.9667418458763375
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;64;[16];38.16848824591581;3.539828004443843;3.5256506191293955
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;64;[32, 32];6.289578774433811;1.9794279075828694;1.9801265895146172
generate_seasonal_drift;1;20000;ADWIN;increase_lr_only;64;[64, 64];6.545478597129244;2.012485724160143;2.0133630001467515
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;16;[16];5.619176275077284;1.8866607089818563;1.8886119459678916
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;16;[32, 32];5.889996529336179;1.935720101531547;1.9378956141260888
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;16;[64, 64];6.104587005643729;1.9717444160816184;1.9725756396000214
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;32;[16];5.33640440636212;1.8380103338655087;1.8424041252247452
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;32;[32, 32];5.531392295567821;1.8737731118759;1.8766566879158535
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;32;[64, 64];5.715207513388677;1.9056839620878907;1.9077874179817558
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;64;[16];8.083412361514856;2.1785839453379023;2.1791431088252615
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;64;[32, 32];14.079793370534711;2.743093245114959;2.7376952951147637
generate_seasonal_drift;1;20000;ADWIN;increase_and_decay_lr;64;[64, 64];340.7407869825183;7.981651872016333;7.922628503076412
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;16;[16];5.765812314188043;1.9136665186535267;1.9153799244476328
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;16;[32, 32];6.24675832635057;1.9928855929849445;1.9942253548375108
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;16;[64, 64];6.486374806519462;2.033393720814397;2.032800240703136
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;32;[16];5.548113257719737;1.8757604087582187;1.8783272471956503
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;32;[32, 32];5.900173358022508;1.9382461523607497;1.9397685723125528
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;32;[64, 64];6.135169108740604;1.9768354762397373;1.9776248589049106
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;64;[16];109.13253609153867;5.168191238735342;5.1378524482073065
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;64;[32, 32];10.636708689036574;2.4869747205082056;2.4822036315502287
generate_seasonal_drift;1;20000;PageHinkley;increase_lr_only;64;[64, 64];6.802747157115102;2.059321886444639;2.0586646033763394
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;16;[16];5.6500822828866575;1.8919576990569003;1.8950939599720626
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;16;[32, 32];5.984015440285767;1.947743657609038;1.9503411569698208
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;16;[64, 64];6.292574328348284;2.0025872739639614;2.0021585678291007
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;32;[16];5.358873059750654;1.8428139051447823;1.8471540640039632
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;32;[32, 32];5.547373843044293;1.875318249803632;1.8789943910552933
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;32;[64, 64];5.780191166448057;1.9147847378765441;1.9163648911885385
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;64;[16];7.72395274634612;2.1028585063241954;2.1023501228076036
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;64;[32, 32];8.828900211400581;2.280008546268906;2.2809159536909513
generate_seasonal_drift;1;20000;PageHinkley;increase_and_decay_lr;64;[64, 64];8.222613438704485;2.191906736618091;2.1900343228319143
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;16;[16];5.6954878454597075;1.9014349870867875;1.9028247862613954
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;16;[32, 32];5.87659778227096;1.9312576300938697;1.9318826844848374
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;16;[64, 64];6.037027250745438;1.9581603639573084;1.9578367947634618
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;32;[16];5.361620005558816;1.8431780451499213;1.8449362330738373
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;32;[32, 32];5.55113208037047;1.8759674451356447;1.8770006512580402
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;32;[64, 64];5.692555493355592;1.8990238613648835;1.899732483254966
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;64;[16];32.30998393594564;2.888416522412448;2.8851340138804
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;64;[32, 32];5.907467858873425;1.909806083944215;1.9104125363673468
generate_seasonal_drift;1;50000;ADWIN;increase_lr_only;64;[64, 64];5.663716379384614;1.8859002563757423;1.8865445096192175
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;16;[16];5.434750730961291;1.8556002012197783;1.8573410806057393
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;16;[32, 32];5.644811732438921;1.8934302555227107;1.8943342318592615
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;16;[64, 64];5.788856577320082;1.9180694936430183;1.9181177724922993
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;32;[16];5.153354598616934;1.8061864311392573;1.8091826639939612
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;32;[32, 32];5.295418514098474;1.832268913099376;1.8337323005278239
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;32;[64, 64];5.45341468512357;1.8610775750240447;1.8619097515965195
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;64;[16];6.754956896196467;1.9915641288576174;1.9922208750109616
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;64;[32, 32];13.747224852425793;2.7410025490338863;2.738156415546568
generate_seasonal_drift;1;50000;ADWIN;increase_and_decay_lr;64;[64, 64];125.12076185596192;5.486450468639993;5.4721371842188224
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;16;[16];5.606694749567598;1.886642358661524;1.887575792741071
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;16;[32, 32];5.871930845532912;1.9312941855872667;1.9316458480811836
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;16;[64, 64];6.122349254277362;1.970458881512428;1.9702256742035555
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;32;[16];5.40937654383359;1.8520540048914;1.8535143319244358
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;32;[32, 32];5.549469274289282;1.876485992209102;1.8773799824417012
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;32;[64, 64];5.751245858078967;1.9101335289829044;1.910433738015063
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;64;[16];79.57589354983057;4.60261421924212;4.592400151929015
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;64;[32, 32];6.005349532507038;1.9322493592414274;1.9334436914466457
generate_seasonal_drift;1;50000;PageHinkley;increase_lr_only;64;[64, 64];5.865402143943677;1.9174258479289414;1.917674392951982
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;16;[16];5.433816476972476;1.856504686969949;1.8581566073159328
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;16;[32, 32];5.714913123301955;1.903731474812905;1.9052509186532565
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;16;[64, 64];5.821830553222315;1.9234395862725637;1.9234915227781584
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;32;[16];5.1205255800934655;1.8017444773272975;1.8037258917597765
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;32;[32, 32];5.360862101550451;1.8438135211396085;1.8454589262852454
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;32;[64, 64];5.448238296738117;1.859330699442916;1.8601723116661655
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;64;[16];8.264371339958636;2.1734238067427603;2.172777768639634
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;64;[32, 32];9.684974448649534;2.376195795226028;2.375272119678891
generate_seasonal_drift;1;50000;PageHinkley;increase_and_decay_lr;64;[64, 64];6.609420354395288;1.9833437768195261;1.9837488044962408
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;16;[16];5.1445506587893215;1.8049579413904742;1.8075332229111039
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;16;[32, 32];5.358199545704222;1.841194171916589;1.8431970355305238
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;16;[64, 64];5.453314678278799;1.8582265557314084;1.8595034728049293
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;32;[16];5.19279354608625;1.8114433513320272;1.8153142437076895
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;32;[32, 32];5.333827624605163;1.8386491068058792;1.840223209660251
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;32;[64, 64];5.485035093035246;1.8623507146071705;1.86383901991865
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;64;[16];236.35695897687395;5.070888268448442;5.039621503767482
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;64;[32, 32];7.044440959120911;2.0511589029710158;2.049600203893593
generate_seasonal_drift;3;20000;ADWIN;increase_lr_only;64;[64, 64];6.799997579605531;2.039213363793735;2.03765627941607
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;16;[16];4.979482927263789;1.774109948311064;1.7775550776677993
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;16;[32, 32];5.154241109853661;1.8040527501575403;1.8075803784652427
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;16;[64, 64];5.25771880962754;1.8239568533123083;1.8260456638869638
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;32;[16];4.95658945383683;1.7708452802055903;1.7744050158899671
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;32;[32, 32];5.044254499081035;1.7834427450211208;1.7879970716202456
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;32;[64, 64];5.10974559341306;1.797074325157334;1.8001128108981692
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;64;[16];36.44120999361957;3.286164575841097;3.274261234058695
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;64;[32, 32];368.5293866949244;7.199880604745588;7.1483335668358645
generate_seasonal_drift;3;20000;ADWIN;increase_and_decay_lr;64;[64, 64];105.26895952252369;5.046277287728206;5.015894387518302
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;16;[16];5.230247575049302;1.8176023604809137;1.8214867049414334
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;16;[32, 32];5.31382891752875;1.8345963746516398;1.8364471748245326
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;16;[64, 64];5.474642811738318;1.8618801610376277;1.8627283155207512
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;32;[16];5.1338428255575055;1.8012227747180245;1.8047144647427604
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;32;[32, 32];5.332312948168237;1.837480151893816;1.8400797659187214
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;32;[64, 64];5.447762928406378;1.8571719714754678;1.8580571095133052
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;64;[16];770.2008546669751;8.499533516930677;8.435760070610923
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;64;[32, 32];7.67617293045997;2.123122181831528;2.1219842892643186
generate_seasonal_drift;3;20000;PageHinkley;increase_lr_only;64;[64, 64];6.76376085618158;2.022626254407279;2.0212058965135427
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;16;[16];4.96792916898115;1.769267389317798;1.7743556230078064
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;16;[32, 32];5.118114184078854;1.7972337054474232;1.8016070056059066
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;16;[64, 64];5.2905638756570585;1.8307821324875115;1.8322333405465425
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;32;[16];5.034403031174383;1.7823268485125656;1.7860178056278249
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;32;[32, 32];5.021880092725275;1.7819641761203246;1.7856023922310367
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;32;[64, 64];5.167265537354583;1.8075005157433144;1.809752368063551
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;64;[16];58.38957336320814;4.102071385778358;4.0812429201996245
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;64;[32, 32];30.433884647948705;3.1798869674620387;3.168805217517265
generate_seasonal_drift;3;20000;PageHinkley;increase_and_decay_lr;64;[64, 64];7.888886025893051;2.141801063482668;2.1393105246221578
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;16;[16];5.009724427433452;1.7818518040894615;1.7833868058323612
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;16;[32, 32];5.08842452342462;1.796762385268198;1.7976841413327724
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;16;[64, 64];5.187361676523551;1.8136831357557335;1.814219081261441
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;32;[16];5.056290041145067;1.7917236027865509;1.7929616740793217
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;32;[32, 32];5.057221175872387;1.7912089404436313;1.7922411924938568
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;32;[64, 64];5.066937838584328;1.7934273245717405;1.7943669615454019
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;64;[16];1398.3765045101836;12.214574256010492;12.173664480300655
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;64;[32, 32];11.438119147687319;2.4310685626043154;2.4297151379910162
generate_seasonal_drift;3;50000;ADWIN;increase_lr_only;64;[64, 64];6.191648013407702;1.9511453978249054;1.9510193422186204
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;16;[16];4.794307073591435;1.7435795965106227;1.7455868887796726
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;16;[32, 32];4.87916512885526;1.7586166816692588;1.7605208000917227
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;16;[64, 64];4.980661079166782;1.7775290395937686;1.7786558055352877
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;32;[16];4.7292303100765976;1.732145132855193;1.7342800897942514
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;32;[32, 32];4.778597860390625;1.7416568778078902;1.7437341046922017
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;32;[64, 64];4.840902185531565;1.7531102945242059;1.7543147777978378
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;64;[16];48.74171422506434;3.757625174995549;3.7500422254749863
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;64;[32, 32];198.9029896737263;5.257338672023849;5.244539859816724
generate_seasonal_drift;3;50000;ADWIN;increase_and_decay_lr;64;[64, 64];443.7773702281584;5.951448592456749;5.93530401870061
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;16;[16];4.977546060867073;1.7754665096868734;1.7775075732533272
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;16;[32, 32];5.019115522841164;1.7847767272253818;1.7855255541585597
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;16;[64, 64];5.189103480232363;1.8142328366744234;1.8147296014635539
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;32;[16];5.0969929676275605;1.7992407709374194;1.8002849201939575
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;32;[32, 32];5.046767719783257;1.7897383293912454;1.7914510925285956
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;32;[64, 64];5.185398375986584;1.8149170798944296;1.8156144962012883
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;64;[16];1255.1861631285258;10.543823783949135;10.509581762268866
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;64;[32, 32];6.349675395412286;1.9652194607421904;1.965255741493401
generate_seasonal_drift;3;50000;PageHinkley;increase_lr_only;64;[64, 64];6.0057724198427165;1.9237586288230433;1.9236941575645643
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;16;[16];4.807414511399484;1.746662300888124;1.7481490877200878
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;16;[32, 32];4.9033999801779355;1.763209856812394;1.7646268690031774
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;16;[64, 64];5.012186698700883;1.7827160440352416;1.7832547009804955
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;32;[16];4.774458509766803;1.7413154319709796;1.74305414153066
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;32;[32, 32];4.82073081981246;1.749216237084003;1.7511284891159604
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;32;[64, 64];4.868675807213448;1.7585903104235165;1.7595767828097892
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;64;[16];35.472176088224;3.3137953298466254;3.3093506414555156
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;64;[32, 32];20.009319909440695;3.0490818537539064;3.0449887134372897
generate_seasonal_drift;3;50000;PageHinkley;increase_and_decay_lr;64;[64, 64];6.6989766034627785;1.9635333469992942;1.963248944495399
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;16;[16];5.0169873038810895;1.780748150069695;1.7836846216701812
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;16;[32, 32];5.099609577765105;1.7965204072934013;1.7983475864161733
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;16;[64, 64];5.201652400425074;1.8129202403178986;1.814733537321864
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;32;[16];5.275368922734066;1.8237209947524153;1.8262298361641558
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;32;[32, 32];5.13029193006626;1.802343745976106;1.8035851734741113
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;32;[64, 64];5.1719961424027225;1.8070936400278053;1.8090240949711118
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;64;[16];3811.888445076825;22.145066791374813;21.943896712890766
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;64;[32, 32];20.656732943110065;3.3311262918165188;3.3178858478227706
generate_seasonal_drift;5;20000;ADWIN;increase_lr_only;64;[64, 64];9.018749366993873;2.206989475242749;2.204858151627002
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;16;[16];4.86543740110369;1.754133153844428;1.757598873919802
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;16;[32, 32];4.910037401903293;1.7614436577795611;1.7655527825751383
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;16;[64, 64];4.9857294656201345;1.7766096352958487;1.7782337408664943
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;32;[16];4.883841515718907;1.7536777945940047;1.7572468663595664
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;32;[32, 32];4.927638461465763;1.7621534647503623;1.7669466880593414
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;32;[64, 64];5.049933483150828;1.7869246148367839;1.78896821168914
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;64;[16];242.7854458215388;7.735407457580838;7.6812951546461345
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;64;[32, 32];11.100423875757206;2.415529329274426;2.4117766309374074
generate_seasonal_drift;5;20000;ADWIN;increase_and_decay_lr;64;[64, 64];38.61721080833247;3.285966152135299;3.2730284967358085
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;16;[16];5.070536613031503;1.7889202276391154;1.7934621966311974
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;16;[32, 32];5.168253984776519;1.80730920859681;1.8102413005947924
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;16;[64, 64];5.205433929974721;1.81465714670038;1.8165280340012726
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;32;[16];5.414241128660834;1.8436799790772207;1.845602955901249
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;32;[32, 32];5.150293845515803;1.8031281825955705;1.8056417516528223
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;32;[64, 64];5.263764835047112;1.8212462720687836;1.8229317151820466
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;64;[16];987.5274191202101;9.226090128177047;9.15503603816451
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;64;[32, 32];8.097611893401377;2.1565729022885236;2.155509279494474
generate_seasonal_drift;5;20000;PageHinkley;increase_lr_only;64;[64, 64];7.025010257966653;2.0421499215859544;2.0410126764865453
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;16;[16];4.916790966231792;1.7633866156995794;1.7669759951047213
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;16;[32, 32];4.969116926538476;1.7731711241100543;1.7766922821370577
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;16;[64, 64];4.9899707341362;1.7786192342213438;1.780478933105041
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;32;[16];4.900725523370336;1.7602780725249354;1.7629865788293477
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;32;[32, 32];4.984376879617533;1.7727159764780682;1.776605418323575
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;32;[64, 64];5.229228482094372;1.8099508081101654;1.8118241403001145
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;64;[16];75.72430720331015;4.425724037273583;4.403712932219247
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;64;[32, 32];23.641076852000552;3.2767641511862537;3.264633284123797
generate_seasonal_drift;5;20000;PageHinkley;increase_and_decay_lr;64;[64, 64];9.309344631317408;2.2800214261393386;2.276888315801331
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;16;[16];4.870173388191043;1.7575753098608344;1.7596135982974086
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;16;[32, 32];4.899074592909382;1.7629938135174812;1.7638919807053213
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;16;[64, 64];4.998827004163283;1.780337236242037;1.7811910877962418
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;32;[16];5.207212698912643;1.8159254422558517;1.8168904785746174
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;32;[32, 32];4.856073606872631;1.7536808792670477;1.7550443424582314
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;32;[64, 64];5.024907672305252;1.783069099779502;1.7839540270936391
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;64;[16];2088.277362880316;15.082778838594857;15.031225012212476
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;64;[32, 32];7.252865372380291;2.0300314055868944;2.029781812750333
generate_seasonal_drift;5;50000;ADWIN;increase_lr_only;64;[64, 64];5.768047978870275;1.886317558403093;1.8864843490324945
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;16;[16];4.616509509235981;1.7119074866329795;1.7133187819084466
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;16;[32, 32];4.694306173326436;1.7257655886066143;1.7276858787261613
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;16;[64, 64];4.78371263715178;1.7427852692934622;1.7436060573891994
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;32;[16];4.773699351226607;1.7403312001648532;1.741464935832699
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;32;[32, 32];4.618327793664857;1.7109543718196267;1.713023711127425
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;32;[64, 64];4.754780815391541;1.735224345405946;1.7364912188751787
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;64;[16];145.79484018660816;5.729858616092962;5.715198824426547
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;64;[32, 32];7.821305363337491;2.082132088688213;2.08236524707422
generate_seasonal_drift;5;50000;ADWIN;increase_and_decay_lr;64;[64, 64];2029.8285287577526;11.711025952926736;11.672132208557231
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;16;[16];4.873520387421203;1.7591538453196096;1.7603792487259087
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;16;[32, 32];4.856489695188642;1.7557671493503169;1.756584295650608
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;16;[64, 64];4.932399652227172;1.7690816790215687;1.7698245938901913
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;32;[16];5.137155460477206;1.804368571760165;1.8053266837762916
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;32;[32, 32];4.854268400630387;1.754785990236246;1.7560393658590099
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;32;[64, 64];5.011962629117568;1.7816180331993017;1.7822641317982835
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;64;[16];2706.5035370847654;14.352349537097973;14.3035845548793
generate_seasonal_drift;5;50000;PageHinkley;increase_lr_only;64;[32, 32];6.700322860349369;2.000798000889247;2.0010046293067982
